id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Jam per Minggu,Gaji
27871,3,0,129246,3,8,4,0,1,40.0,0
27872,1,8,207258,2,9,0,2,0,40.0,0
27873,3,8,367984,1,10,4,2,1,40.0,1
27874,1,8,201022,3,12,4,2,0,50.0,1
27875,3,8,204908,0,6,4,6,1,36.0,0
27876,1,8,196899,1,11,1,7,0,40.0,0
27877,3,3,184620,2,13,2,11,0,40.0,0
27878,3,8,217568,3,8,3,7,0,40.0,0
27879,2,8,177905,2,13,4,11,1,45.0,1
27880,2,8,172571,3,8,4,9,1,45.0,0
27881,1,8,199915,2,9,0,10,0,40.0,0
27882,1,8,197303,3,12,0,11,0,40.0,0
27883,1,8,49296,3,8,0,4,1,40.0,0
27884,1,1,197207,3,8,2,9,0,30.0,0
27885,2,8,227065,3,12,4,11,1,40.0,1
27886,1,0,216867,2,9,0,0,1,40.0,0
27887,2,8,128460,3,8,4,7,1,42.0,1
27888,2,8,424478,2,9,4,7,1,45.0,1
27889,2,1,306678,3,8,4,2,1,40.0,1
27890,2,1,325159,2,9,4,13,1,50.0,1
27891,1,8,147889,0,5,5,10,0,40.0,0
27892,1,0,335427,3,12,4,0,0,20.0,1
27893,2,8,188403,3,8,0,3,1,44.0,0
27894,3,3,240638,2,13,4,2,1,50.0,1
27895,2,3,29819,2,13,4,2,1,50.0,1
27896,1,8,243560,3,8,0,9,0,40.0,0
27897,2,3,113183,2,13,2,11,0,40.0,0
27898,1,4,48121,2,9,4,10,1,25.0,0
27899,2,8,205581,3,8,4,9,0,40.0,0
27900,1,8,150025,0,6,0,7,1,40.0,0
27901,2,8,144688,3,8,4,5,0,50.0,0
27902,2,8,133655,3,8,5,5,0,40.0,0
27903,1,8,251694,3,12,0,8,1,50.0,0
27904,3,8,281647,2,13,4,2,1,45.0,1
27905,2,8,176992,3,8,4,3,1,40.0,0
27906,2,8,52327,2,13,4,11,1,40.0,1
27907,1,8,86143,3,8,0,9,1,20.0,0
27908,3,0,68954,3,8,3,0,0,11.0,0
27909,1,8,338162,3,8,4,3,0,40.0,0
27910,3,8,29036,3,8,2,5,0,40.0,0
27911,1,0,303588,2,9,0,0,0,30.0,0
27912,1,8,312353,0,7,0,10,1,20.0,0
27913,1,8,389713,2,9,0,9,1,40.0,0
27914,2,4,98776,3,8,0,13,1,40.0,0
27915,2,0,103986,3,8,0,0,1,40.0,0
27916,1,8,197651,3,8,0,9,0,40.0,0
27917,2,8,203463,3,8,2,10,0,40.0,0
27918,3,0,28765,2,13,4,0,1,40.0,1
27919,2,8,145166,3,8,4,7,1,40.0,0
27920,2,8,93213,2,13,4,10,1,30.0,0
27921,2,8,184659,3,8,4,7,1,40.0,1
27922,3,8,63081,1,11,4,11,0,40.0,1
27923,3,8,192964,3,8,2,9,0,65.0,0
27924,1,8,188545,1,11,0,5,0,20.0,0
27925,2,8,322391,0,6,1,10,0,30.0,0
27926,2,8,187983,3,12,4,11,0,40.0,0
27927,1,8,252153,2,9,0,10,0,28.0,0
27928,2,1,206066,2,13,4,11,1,65.0,0
27929,1,8,175374,2,9,4,10,1,24.0,0
27930,1,8,259510,3,12,4,11,1,30.0,0
27931,2,8,195124,1,3,5,11,1,35.0,0
27932,2,8,214129,2,9,2,5,0,40.0,0
27933,3,8,127749,3,8,4,5,1,40.0,1
27934,1,8,187577,3,8,4,7,1,40.0,0
27935,2,8,296478,2,9,4,9,1,40.0,0
27936,2,5,130760,3,12,4,13,1,24.0,0
27937,1,8,60331,2,9,0,12,1,60.0,0
27938,3,4,198686,3,8,4,10,1,40.0,0
27939,2,4,355320,1,10,4,2,1,15.0,1
27940,2,8,199352,3,14,4,11,1,80.0,1
27941,2,3,188741,2,13,0,11,0,50.0,0
27942,1,8,283499,3,8,0,12,1,35.0,0
27943,3,4,31650,3,12,4,11,0,45.0,0
27944,2,8,120074,3,12,4,3,1,50.0,1
27945,1,4,181096,3,12,0,11,1,20.0,0
27946,3,8,182314,2,15,4,2,1,50.0,1
27947,2,1,99185,3,12,4,7,1,50.0,1
27948,2,2,116358,3,12,4,9,1,40.0,1
27949,1,8,425127,1,4,4,10,0,35.0,0
27950,1,8,351381,3,8,0,5,0,40.0,0
27951,2,8,125194,0,6,0,3,0,40.0,0
27952,2,8,170850,3,8,4,3,1,44.0,1
27953,3,1,130221,2,13,4,9,1,60.0,1
27954,2,8,244064,3,8,0,3,1,40.0,0
27955,2,8,480717,3,12,4,10,1,38.0,0
27956,3,1,215096,1,4,2,10,0,20.0,0
27957,1,8,91666,3,8,0,12,1,50.0,0
27958,1,3,56658,3,8,0,12,1,40.0,0
27959,1,3,226494,3,12,0,11,1,45.0,0
27960,1,8,223515,3,12,0,11,1,20.0,0
27961,3,8,24872,2,9,1,12,0,30.0,0
27962,2,8,734193,2,9,0,2,0,50.0,0
27963,2,8,278924,3,12,0,8,1,40.0,0
27964,2,8,116358,3,12,4,9,1,40.0,1
27965,2,8,336367,1,11,0,2,1,50.0,0
27966,2,2,120131,3,14,4,11,1,60.0,1
27967,1,8,51985,3,8,0,9,1,40.0,0
27968,3,0,114362,2,9,4,0,1,30.0,0
27969,2,8,111985,3,8,4,9,1,50.0,1
27970,2,0,186805,3,8,4,0,0,35.0,0
27971,2,2,200471,3,12,4,2,1,40.0,1
27972,3,1,291529,3,12,4,2,1,13.0,1
27973,1,8,148709,3,8,0,10,0,40.0,0
27974,2,8,261929,3,12,4,9,1,45.0,1
27975,4,3,188220,3,8,3,5,0,35.0,1
27976,2,8,498785,3,8,4,4,1,40.0,0
27977,1,0,369678,3,8,0,0,1,43.0,0
27978,1,8,169240,3,8,2,3,0,38.0,0
27979,1,1,217404,0,5,0,3,1,40.0,0
27980,3,8,340591,0,5,4,4,1,40.0,0
27981,1,8,374116,0,6,0,9,0,40.0,0
27982,2,8,176101,3,12,4,2,1,40.0,0
27983,2,8,290498,2,0,4,7,1,38.0,0
27984,2,8,147640,0,2,4,12,1,40.0,0
27985,2,8,155657,0,6,0,4,0,40.0,0
27986,3,8,411652,0,7,4,7,1,40.0,0
27987,3,8,227856,3,12,4,9,1,37.0,1
27988,2,8,319052,3,12,4,4,0,37.0,0
27989,3,8,280957,2,9,4,10,1,20.0,0
27990,2,8,128700,2,9,2,5,0,40.0,0
27991,3,8,214502,1,4,4,4,1,50.0,1
27992,2,8,70209,2,9,2,11,0,20.0,0
27993,2,1,191342,3,8,4,7,1,60.0,1
27994,1,8,349156,3,8,0,8,1,45.0,0
27995,1,8,198148,2,9,0,5,1,50.0,0
27996,1,8,268392,3,8,0,9,0,30.0,0
27997,1,5,216853,1,10,4,4,1,25.0,0
27998,1,8,100135,2,13,2,2,0,40.0,0
27999,2,1,347491,2,15,4,11,1,35.0,0
28000,1,8,106672,3,12,0,9,1,2.0,0
28001,1,8,100219,3,8,0,3,1,45.0,0
28002,2,8,48976,3,12,4,9,0,40.0,1
28003,1,8,273792,2,9,0,10,1,20.0,0
28004,2,8,202188,2,9,2,2,0,50.0,0
28005,3,2,184598,1,4,4,12,1,99.0,0
28006,2,8,167009,2,9,2,5,0,48.0,0
28007,2,8,161018,2,9,4,9,1,55.0,1
28008,3,8,181219,3,12,4,11,1,40.0,1
28009,3,1,82388,3,8,4,7,1,40.0,0
28010,1,8,171114,2,9,0,8,0,38.0,0
28011,1,8,202373,1,10,0,7,1,40.0,0
28012,2,8,126701,3,12,2,5,1,45.0,1
28013,2,4,218948,2,15,2,11,0,36.0,0
28014,2,5,80057,3,8,4,5,1,40.0,1
28015,3,8,154342,3,8,4,7,1,48.0,1
28016,2,8,155664,3,8,0,5,1,44.0,0
28017,1,8,190027,3,8,0,10,0,40.0,0
28018,2,8,323790,3,8,2,4,1,55.0,0
28019,1,8,192644,2,13,4,2,1,50.0,1
28020,1,8,169727,3,8,4,13,1,40.0,0
28021,3,8,163027,3,8,2,7,0,50.0,0
28022,2,5,241895,3,8,4,5,1,40.0,0
28023,1,8,273049,3,12,0,2,1,42.0,0
28024,2,8,168055,1,10,4,10,1,40.0,0
28025,4,0,46836,1,3,1,0,1,15.0,0
28026,2,8,253759,3,8,2,5,0,45.0,0
28027,2,8,554206,2,9,0,13,1,40.0,0
28028,1,8,196971,3,12,0,11,0,72.0,0
28029,1,8,172865,0,2,0,8,1,25.0,0
28030,3,3,135840,0,5,4,6,1,45.0,0
28031,2,8,124483,3,12,0,9,1,50.0,1
28032,1,8,180574,2,9,0,5,0,40.0,0
28033,2,3,289238,0,5,4,7,1,40.0,0
28034,1,8,117028,3,8,4,3,1,40.0,0
28035,2,1,273465,1,11,0,9,1,50.0,0
28036,2,8,132130,1,10,4,8,1,40.0,1
28037,2,8,120204,3,8,2,13,0,40.0,0
28038,1,8,182975,2,9,0,13,0,20.0,0
28039,2,8,285750,3,8,4,8,1,55.0,0
28040,1,3,242956,0,6,0,11,0,40.0,0
28041,4,1,37170,3,8,4,5,1,42.0,1
28042,1,1,132267,1,11,4,13,1,60.0,0
28043,3,8,170608,0,5,1,6,0,40.0,0
28044,2,8,197397,2,9,4,11,0,6.0,0
28045,1,2,136848,3,8,0,10,1,6.0,0
28046,1,8,113546,0,6,0,7,1,56.0,0
28047,1,5,116394,3,12,5,11,1,50.0,1
28048,1,8,345253,2,9,0,5,1,40.0,0
28049,1,8,155066,1,10,0,9,1,40.0,0
28050,3,8,120839,2,9,4,7,1,40.0,0
28051,2,8,349148,3,14,4,11,1,40.0,1
28052,4,1,203289,2,9,4,7,1,35.0,0
28053,2,8,258339,3,14,4,11,1,55.0,1
28054,2,5,169711,1,11,4,6,1,72.0,1
28055,2,8,90159,3,12,4,11,0,32.0,1
28056,3,1,52822,3,12,2,8,1,30.0,0
28057,3,8,131662,3,12,2,5,0,45.0,0
28058,1,8,205977,2,9,4,5,0,20.0,0
28059,3,3,405309,1,10,4,7,1,40.0,1
28060,4,3,190661,2,15,0,11,0,50.0,1
28061,3,1,134768,0,7,4,7,1,40.0,1
28062,1,3,152182,0,5,0,6,0,6.0,0
28063,4,0,118630,1,10,3,0,0,35.0,0
28064,2,8,30509,1,10,4,11,0,50.0,0
28065,2,2,200220,3,8,0,2,1,55.0,0
28066,2,8,121640,2,9,2,11,1,44.0,0
28067,1,8,37932,3,8,0,10,1,50.0,0
28068,2,8,289403,3,8,2,13,1,40.0,0
28069,3,3,33365,3,8,3,10,0,40.0,0
28070,2,8,182423,3,8,2,10,1,40.0,0
28071,2,8,99014,2,9,2,10,0,35.0,0
28072,1,8,171114,1,10,1,5,0,35.0,0
28073,2,8,20296,3,8,2,5,0,37.0,1
28074,1,8,216842,2,13,0,11,0,10.0,0
28075,4,0,272667,1,11,3,0,0,20.0,0
28076,1,8,155343,3,8,4,7,1,40.0,0
28077,1,8,204374,3,8,2,4,1,40.0,0
28078,3,2,120781,3,12,4,9,1,60.0,1
28079,3,1,200939,3,8,4,12,1,72.0,0
28080,1,8,89813,3,8,0,4,0,40.0,0
28081,1,8,207415,1,11,4,9,0,25.0,0
28082,2,1,148599,2,13,4,7,1,50.0,1
28083,2,8,266439,3,8,2,3,1,45.0,0
28084,2,8,252646,2,9,4,11,1,50.0,1
28085,1,8,186370,3,8,4,4,1,40.0,0
28086,2,8,103986,1,10,4,13,1,40.0,1
28087,2,3,39464,2,13,0,11,0,52.0,0
28088,2,8,73715,0,6,4,7,1,40.0,0
28089,2,8,498328,0,5,4,12,1,40.0,0
28090,4,8,119907,2,13,2,11,0,40.0,0
28091,1,8,57423,3,8,4,4,1,45.0,0
28092,2,8,248094,3,8,4,3,1,40.0,0
28093,2,5,184099,3,8,4,5,1,40.0,1
28094,1,8,194987,3,8,4,5,0,40.0,0
28095,2,2,329980,3,12,4,2,1,50.0,1
28096,1,0,182609,3,8,0,0,0,25.0,0
28097,2,8,258276,3,12,4,13,1,40.0,0
28098,1,4,82497,2,9,0,5,0,20.0,0
28099,1,8,360097,3,8,0,4,1,40.0,0
28100,4,1,177387,3,8,4,2,1,40.0,0
28101,1,4,28366,3,12,0,11,1,40.0,0
28102,1,0,297117,0,6,0,0,0,40.0,0
28103,2,8,107845,3,12,4,11,0,40.0,1
28104,2,8,99156,3,8,2,9,1,46.0,0
28105,1,5,190653,1,10,4,14,1,40.0,1
28106,2,2,25005,2,9,4,2,1,40.0,0
28107,3,8,236913,3,8,3,10,0,45.0,0
28108,3,8,168337,0,2,4,7,1,40.0,0
28109,2,8,160916,1,4,2,10,0,40.0,0
28110,2,8,241935,0,6,4,10,1,40.0,1
28111,1,1,158603,1,10,0,9,0,7.0,0
28112,1,8,236068,2,9,0,9,0,20.0,0
28113,1,8,192289,2,9,0,5,1,30.0,0
28114,2,2,192894,3,12,4,2,1,45.0,1
28115,1,8,220115,3,8,0,3,1,40.0,0
28116,1,8,65920,3,8,0,2,1,40.0,0
28117,3,1,33300,3,8,4,8,1,84.0,0
28118,3,8,46920,0,5,4,3,1,40.0,0
28119,1,8,190539,2,13,0,11,1,55.0,1
28120,1,8,256504,2,9,0,9,0,6.0,0
28121,1,3,203353,3,12,0,11,0,45.0,0
28122,1,8,93283,1,10,0,10,1,40.0,0
28123,1,8,162872,1,11,0,11,0,40.0,0
28124,2,8,106544,3,8,0,10,0,40.0,0
28125,3,8,223594,2,9,4,7,1,40.0,1
28126,2,8,201734,2,9,0,4,1,48.0,0
28127,2,8,157217,1,11,4,11,1,40.0,1
28128,1,8,337693,0,2,0,10,0,40.0,0
28129,2,4,247992,1,3,0,10,0,40.0,0
28130,2,8,51700,3,8,4,12,1,40.0,0
28131,3,8,447554,3,12,4,2,1,40.0,1
28132,3,8,208019,0,2,4,3,1,40.0,0
28133,1,8,310483,3,12,2,11,1,50.0,0
28134,1,8,295120,0,6,0,5,1,20.0,0
28135,2,8,117917,3,8,4,11,1,50.0,0
28136,2,8,85109,2,9,0,9,1,45.0,1
28137,2,8,289636,3,8,4,12,1,46.0,0
28138,2,8,300099,2,9,0,10,0,40.0,0
28139,3,5,297906,2,15,4,11,1,40.0,1
28140,2,8,121124,1,4,4,3,1,40.0,0
28141,2,8,341757,2,9,0,3,0,40.0,0
28142,1,8,160458,3,8,4,7,1,50.0,0
28143,1,8,283796,0,7,0,3,1,30.0,0
28144,1,0,216479,3,12,4,0,0,24.0,1
28145,2,2,202466,3,12,4,5,0,45.0,1
28146,3,8,74422,0,2,4,8,1,44.0,0
28147,1,8,76313,2,9,4,7,1,60.0,0
28148,2,3,272166,3,12,1,11,1,30.0,0
28149,2,8,234807,3,8,2,5,0,37.0,0
28150,2,8,205339,3,8,2,7,1,49.0,0
28151,1,4,35805,3,12,4,11,1,60.0,0
28152,1,8,412435,3,8,4,2,0,40.0,0
28153,4,0,191288,1,3,3,0,0,15.0,0
28154,2,8,374764,3,12,3,2,1,20.0,0
28155,1,1,115945,2,9,0,11,1,40.0,0
28156,1,8,136873,2,9,0,11,1,10.0,0
28157,1,8,63665,2,9,0,10,1,15.0,0
28158,2,8,62258,0,6,0,10,0,40.0,0
28159,2,2,182629,3,12,2,2,1,40.0,0
28160,1,8,103642,1,10,4,2,1,50.0,1
28161,2,1,231348,2,9,4,10,1,40.0,1
28162,2,3,353270,1,10,0,7,0,40.0,0
28163,1,8,115895,2,9,0,9,0,20.0,0
28164,2,8,175130,0,6,2,12,0,40.0,0
28165,2,8,131826,2,9,4,4,1,40.0,0
28166,3,8,177896,3,8,4,7,1,50.0,0
28167,2,8,148549,3,12,0,2,1,50.0,0
28168,3,8,101825,2,13,4,11,0,40.0,1
28169,3,8,155913,1,11,4,7,1,40.0,1
28170,1,8,127388,0,6,0,10,0,20.0,0
28171,1,1,37440,3,12,0,8,1,50.0,0
28172,3,8,231472,2,13,4,2,1,50.0,1
28173,2,8,62605,3,8,2,5,0,35.0,0
28174,1,8,247328,3,8,1,6,1,40.0,1
28175,3,8,133164,1,3,0,10,1,48.0,0
28176,2,8,238246,3,12,0,11,0,40.0,0
28177,2,8,212512,3,8,4,7,1,50.0,1
28178,3,3,97005,1,3,4,12,1,40.0,0
28179,1,8,192208,3,8,0,6,0,32.0,0
28180,1,8,262413,3,8,0,4,0,40.0,0
28181,3,8,199085,0,5,4,3,1,40.0,0
28182,2,8,289403,3,12,1,5,1,35.0,0
28183,2,3,150755,3,12,4,11,1,75.0,1
28184,2,8,33394,3,8,4,9,1,75.0,1
28185,1,4,347623,1,10,4,13,1,40.0,0
28186,3,4,160062,3,8,4,12,1,44.0,0
28187,1,8,29599,3,8,0,8,1,40.0,0
28188,2,8,279721,3,8,4,12,1,40.0,0
28189,2,8,107410,3,8,4,9,1,40.0,0
28190,1,8,167737,0,7,0,3,1,45.0,0
28191,2,8,90758,3,12,4,2,1,55.0,1
28192,2,8,126755,1,3,4,12,1,45.0,0
28193,1,0,28132,0,7,0,0,0,40.0,0
28194,2,8,393673,1,11,4,2,0,50.0,1
28195,3,8,185407,3,8,4,4,1,40.0,1
28196,3,1,237868,2,9,0,5,1,5.0,0
28197,1,8,116531,3,12,0,2,0,40.0,0
28198,2,8,151294,3,8,2,4,0,48.0,0
28199,3,8,153486,2,9,4,4,1,40.0,0
28200,1,8,141698,0,5,0,7,1,40.0,0
28201,3,1,102346,2,9,0,11,0,35.0,0
28202,2,5,203070,2,9,4,7,1,43.0,0
28203,2,3,174491,3,8,1,10,0,40.0,0
28204,2,0,112584,3,8,1,0,0,40.0,0
28205,1,8,171114,3,12,0,2,0,40.0,0
28206,2,3,247807,1,10,0,6,1,40.0,1
28207,2,8,184659,3,8,4,3,1,40.0,0
28208,2,3,318280,2,9,4,11,1,50.0,1
28209,1,8,247445,3,8,2,9,1,45.0,0
28210,2,8,281384,3,8,0,3,0,40.0,0
28211,2,8,119079,3,8,4,9,1,49.0,1
28212,2,8,312108,3,8,0,10,0,40.0,0
28213,2,4,140564,2,9,4,13,1,40.0,0
28214,3,8,64960,1,10,4,11,1,45.0,0
28215,3,8,215591,3,8,4,12,1,50.0,0
28216,1,3,134181,2,13,0,11,0,40.0,0
28217,1,8,369084,2,9,0,7,1,40.0,0
28218,3,1,176839,3,14,4,9,1,45.0,1
28219,2,8,231082,3,12,2,11,0,50.0,0
28220,1,8,188798,2,13,4,2,0,40.0,1
28221,3,4,199713,3,12,4,11,1,15.0,0
28222,1,8,304710,3,12,0,5,0,10.0,0
28223,4,4,493363,3,12,4,2,1,20.0,0
28224,2,1,383384,3,8,4,7,1,40.0,1
28225,3,2,125000,3,12,4,2,1,40.0,1
28226,2,8,195918,3,8,4,9,1,60.0,0
28227,2,8,165346,2,9,2,2,0,64.0,0
28228,3,8,94429,2,9,4,7,1,40.0,1
28229,1,8,108247,2,9,4,7,1,40.0,1
28230,3,8,211804,3,12,4,11,1,50.0,1
28231,1,8,204600,3,8,1,6,1,40.0,0
28232,2,8,183612,3,8,4,11,1,40.0,1
28233,3,8,210464,3,8,0,10,0,38.0,0
28234,1,0,94746,2,9,0,0,1,40.0,0
28235,4,8,120707,2,15,4,11,1,35.0,1
28236,1,4,231043,1,10,4,6,1,40.0,0
28237,2,8,247328,3,8,0,3,1,40.0,0
28238,2,5,103984,3,12,2,2,0,40.0,0
28239,1,8,313473,2,9,0,10,1,30.0,0
28240,1,0,54978,1,3,0,0,0,15.0,0
28241,3,4,247624,2,13,4,2,1,40.0,1
28242,2,8,54953,3,12,4,2,1,60.0,0
28243,1,8,114873,3,8,0,6,1,40.0,0
28244,1,8,137991,1,10,0,10,0,41.0,0
28245,2,8,51744,3,12,0,2,0,42.0,0
28246,3,4,290661,2,15,2,11,1,60.0,1
28247,2,8,191814,1,11,4,9,1,50.0,1
28248,3,1,136413,1,3,4,8,1,48.0,0
28249,2,8,153414,3,12,4,9,1,40.0,1
28250,2,2,225165,3,8,4,9,1,55.0,1
28251,2,2,176900,2,9,5,5,0,25.0,0
28252,2,1,216473,0,5,4,7,1,30.0,0
28253,1,8,153542,0,5,4,8,1,30.0,0
28254,2,8,19914,2,9,2,5,0,40.0,0
28255,2,8,213416,0,2,4,3,1,40.0,0
28256,4,8,53114,2,9,3,9,0,20.0,0
28257,2,8,152744,2,13,0,11,0,40.0,0
28258,2,3,163867,3,8,0,10,1,8.0,0
28259,2,8,179313,0,5,2,9,0,30.0,0
28260,2,8,292570,3,8,0,5,0,40.0,0
28261,3,2,153891,1,10,4,2,1,40.0,0
28262,1,8,97281,2,9,0,2,1,40.0,0
28263,2,8,299353,3,8,0,10,0,40.0,0
28264,2,8,193061,2,9,2,2,1,60.0,0
28265,4,8,149912,3,12,0,10,0,40.0,0
28266,2,8,317535,0,1,4,6,1,40.0,0
28267,1,8,183258,2,9,0,5,1,40.0,0
28268,1,8,221955,1,4,0,4,1,40.0,0
28269,2,3,191389,3,8,2,5,0,35.0,0
28270,3,0,188877,1,4,2,0,1,40.0,0
28271,2,8,386461,0,2,2,3,1,45.0,0
28272,1,3,191910,0,6,0,9,1,20.0,0
28273,2,3,219962,1,10,4,7,1,40.0,0
28274,2,5,77370,3,8,4,12,1,40.0,0
28275,4,2,45741,3,12,4,9,1,30.0,1
28276,1,0,41356,2,9,0,0,0,40.0,0
28277,2,8,186376,2,9,4,3,1,50.0,1
28278,4,1,89477,2,9,3,8,0,14.0,0
28279,1,8,50028,2,9,4,10,1,40.0,0
28280,3,8,202115,3,8,4,3,0,40.0,1
28281,1,8,221480,3,8,0,5,0,40.0,0
28282,3,4,136060,3,8,3,5,0,40.0,0
28283,3,5,221532,1,11,4,7,1,40.0,1
28284,2,8,125461,1,10,0,11,1,42.0,0
28285,1,8,195318,0,6,0,4,1,23.0,0
28286,2,8,112115,3,12,0,2,1,40.0,0
28287,2,8,166606,2,9,4,2,1,40.0,0
28288,1,3,48542,0,7,4,5,0,40.0,0
28289,3,8,134190,0,5,2,12,1,40.0,0
28290,2,8,185203,3,8,0,9,0,40.0,0
28291,1,8,283969,3,8,0,3,1,40.0,0
28292,1,8,93206,2,9,0,4,1,40.0,0
28293,2,3,33331,2,13,4,2,1,40.0,1
28294,2,8,37380,3,8,5,3,0,40.0,0
28295,2,8,79531,3,8,4,7,1,45.0,0
28296,3,8,210688,3,8,4,11,1,15.0,0
28297,3,8,357596,3,8,2,5,1,40.0,0
28298,2,2,207578,3,8,4,5,1,50.0,1
28299,3,8,174655,3,8,4,5,1,40.0,0
28300,1,0,151153,2,9,0,0,1,50.0,1
28301,4,8,195161,2,13,4,11,1,60.0,1
28302,2,1,202729,3,12,4,7,1,40.0,1
28303,1,8,215039,0,6,0,4,1,40.0,0
28304,2,8,48779,3,8,0,2,1,50.0,0
28305,1,1,62272,3,8,2,2,0,40.0,0
28306,2,8,202027,3,14,4,11,1,45.0,1
28307,1,8,417941,3,12,0,2,0,40.0,0
28308,3,0,204486,3,12,4,0,1,8.0,1
28309,1,8,594187,3,8,4,3,1,40.0,0
28310,1,8,49539,2,9,0,10,0,40.0,0
28311,1,8,373263,3,8,4,2,0,40.0,0
28312,3,1,221801,2,9,4,10,1,40.0,0
28313,3,1,180522,3,8,4,9,1,70.0,0
28314,2,8,230054,2,13,4,11,1,50.0,1
28315,1,8,491862,1,10,0,2,0,40.0,0
28316,2,8,188540,3,12,0,2,1,40.0,0
28317,2,8,175622,1,10,4,13,1,40.0,0
28318,2,8,257735,1,4,4,4,1,40.0,0
28319,1,8,41281,2,13,0,11,1,65.0,0
28320,2,3,168191,3,8,4,12,1,40.0,0
28321,3,8,288353,3,12,4,2,1,40.0,1
28322,3,8,149337,3,12,4,2,1,40.0,1
28323,1,8,328242,3,12,4,2,1,40.0,1
28324,1,8,362999,2,9,0,5,0,20.0,0
28325,2,8,221172,3,12,0,2,1,40.0,0
28326,2,8,196001,3,8,4,9,0,20.0,0
28327,1,8,164575,2,9,4,5,1,40.0,0
28328,3,8,94741,0,7,4,10,0,24.0,0
28329,1,8,229803,3,8,0,7,1,40.0,0
28330,2,8,252392,3,8,4,12,1,40.0,0
28331,2,8,63509,1,10,4,7,1,50.0,0
28332,3,8,228500,3,8,4,3,1,40.0,1
28333,2,8,197810,2,13,2,10,0,40.0,0
28334,2,8,173938,3,12,4,7,1,40.0,0
28335,3,8,182314,2,13,4,13,1,40.0,1
28336,2,8,118550,3,8,2,10,0,33.0,0
28337,2,8,56118,3,8,2,10,0,40.0,0
28338,1,8,114420,0,6,0,9,0,30.0,0
28339,3,8,114011,0,6,2,10,0,40.0,0
28340,2,8,117728,3,8,2,7,1,50.0,0
28341,3,5,278076,3,8,4,2,1,40.0,1
28342,2,8,176185,0,7,2,7,1,42.0,0
28343,1,8,73839,0,6,2,9,0,40.0,0
28344,4,3,212932,0,5,4,10,1,20.0,0
28345,3,8,335177,3,8,2,7,1,45.0,0
28346,3,1,170278,3,14,0,11,0,30.0,0
28347,1,8,178244,3,8,4,3,1,40.0,0
28348,1,7,462294,2,9,0,0,1,40.0,0
28349,1,0,256141,2,9,0,0,0,40.0,0
28350,1,8,49923,3,8,4,12,1,40.0,0
28351,3,3,259377,2,13,4,11,0,40.0,1
28352,2,8,159726,3,8,4,12,1,85.0,1
28353,4,0,177121,3,12,4,0,1,3.0,0
28354,3,4,550848,0,5,4,2,1,40.0,1
28355,1,8,296897,3,12,0,11,0,40.0,0
28356,3,8,261207,3,8,4,10,1,40.0,0
28357,1,0,167835,3,12,4,0,0,20.0,0
28358,2,8,338320,3,12,4,11,1,40.0,0
28359,2,8,135436,3,12,4,2,1,60.0,1
28360,2,8,243190,3,8,4,5,0,40.0,1
28361,3,1,37913,3,12,4,2,1,40.0,1
28362,4,4,345339,3,12,0,2,1,40.0,0
28363,1,8,265628,1,10,0,4,0,40.0,0
28364,3,8,223133,3,8,2,4,0,40.0,0
28365,3,8,171429,0,6,2,10,0,36.0,0
28366,3,2,180955,0,2,4,9,1,25.0,0
28367,3,8,182854,3,8,4,7,1,45.0,0
28368,3,8,74784,3,12,2,9,0,60.0,0
28369,4,1,286372,3,12,4,12,1,40.0,0
28370,2,8,100669,2,9,4,7,1,40.0,0
28371,1,8,233495,1,4,2,1,0,40.0,0
28372,3,8,94081,3,12,4,2,1,44.0,1
28373,2,8,176949,1,3,4,7,1,50.0,0
28374,3,8,190508,2,9,4,12,1,35.0,0
28375,2,8,185385,3,8,4,3,1,40.0,0
28376,1,8,53206,3,12,2,7,1,50.0,1
28377,2,3,165484,1,11,4,2,1,44.0,1
28378,2,8,224314,3,12,3,2,0,20.0,0
28379,3,5,205805,3,12,4,2,1,40.0,1
28380,1,8,284895,2,9,4,2,1,55.0,0
28381,3,8,279452,0,2,4,8,1,70.0,0
28382,3,2,190333,3,14,4,11,1,55.0,1
28383,2,8,171393,3,12,4,2,1,40.0,1
28384,2,8,74163,0,7,2,9,0,40.0,0
28385,2,3,216214,3,12,4,11,1,35.0,1
28386,1,8,200928,3,8,4,2,1,40.0,1
28387,2,8,349221,3,8,0,7,0,35.0,0
28388,3,8,122206,1,10,4,9,1,25.0,0
28389,4,0,365996,3,8,3,0,0,42.0,1
28390,1,8,131425,3,12,4,7,1,40.0,0
28391,3,8,142076,3,8,2,13,1,39.0,1
28392,3,2,211020,2,15,4,11,1,50.0,1
28393,2,5,112388,2,13,0,11,1,40.0,0
28394,2,8,199832,3,12,4,5,1,15.0,0
28395,3,8,33725,1,4,4,2,1,40.0,1
28396,2,4,47570,2,13,0,11,0,40.0,0
28397,2,8,473171,3,8,4,7,1,40.0,0
28398,3,3,124793,0,7,4,7,1,40.0,0
28399,3,0,196975,3,8,2,0,1,45.0,0
28400,1,8,125680,3,12,0,11,1,16.0,0
28401,1,5,471452,3,12,0,13,1,8.0,0
28402,1,8,162002,3,8,0,10,0,35.0,0
28403,2,8,103323,3,8,2,3,1,40.0,0
28404,1,8,153542,2,9,0,9,1,35.0,0
28405,2,8,248694,3,8,0,7,1,60.0,0
